Source Name	Material Type	Characteristics[Organism]	Characteristics[Population]	Characteristics[CellType]	Characteristics[Observation]	Characteristics[Individual]	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Factor Value[INDIVIDUAL]	Factor Value[POPULATION]	Factor Value[SIGNAL]
NA21344	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21344	P-MTAB-13849	NA21344	total_RNA	P-MTAB-13850	NA21344	biotin	P-MTAB-13851	NA21344_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21344	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21344	HapMap MKK	HIGH
NA21344	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21344	P-MTAB-13849	NA21344	total_RNA	P-MTAB-13850	NA21344	biotin	P-MTAB-13851	NA21344_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21344	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21344	HapMap MKK	HIGH
NA21352	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21352	P-MTAB-13849	NA21352	total_RNA	P-MTAB-13850	NA21352	biotin	P-MTAB-13851	NA21352_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21352	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21352	HapMap MKK	HIGH
NA21352	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21352	P-MTAB-13849	NA21352	total_RNA	P-MTAB-13850	NA21352	biotin	P-MTAB-13851	NA21352_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21352	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21352	HapMap MKK	HIGH
NA21355	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21355	P-MTAB-13849	NA21355	total_RNA	P-MTAB-13850	NA21355	biotin	P-MTAB-13851	NA21355_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21355	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21355	HapMap MKK	HIGH
NA21355	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21355	P-MTAB-13849	NA21355	total_RNA	P-MTAB-13850	NA21355	biotin	P-MTAB-13851	NA21355_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21355	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21355	HapMap MKK	HIGH
NA21356	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21356	P-MTAB-13849	NA21356	total_RNA	P-MTAB-13850	NA21356	biotin	P-MTAB-13851	NA21356_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21356	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21356	HapMap MKK	HIGH
NA21356	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21356	P-MTAB-13849	NA21356	total_RNA	P-MTAB-13850	NA21356	biotin	P-MTAB-13851	NA21356_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21356	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21356	HapMap MKK	HIGH
NA21357	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21357	P-MTAB-13849	NA21357	total_RNA	P-MTAB-13850	NA21357	biotin	P-MTAB-13851	NA21357_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21357	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21357	HapMap MKK	HIGH
NA21357	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21357	P-MTAB-13849	NA21357	total_RNA	P-MTAB-13850	NA21357	biotin	P-MTAB-13851	NA21357_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21357	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21357	HapMap MKK	HIGH
NA21359	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21359	P-MTAB-13849	NA21359	total_RNA	P-MTAB-13850	NA21359	biotin	P-MTAB-13851	NA21359_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21359	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21359	HapMap MKK	HIGH
NA21359	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21359	P-MTAB-13849	NA21359	total_RNA	P-MTAB-13850	NA21359	biotin	P-MTAB-13851	NA21359_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21359	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21359	HapMap MKK	HIGH
NA21360	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21360	P-MTAB-13849	NA21360	total_RNA	P-MTAB-13850	NA21360	biotin	P-MTAB-13851	NA21360_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21360	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21360	HapMap MKK	HIGH
NA21360	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21360	P-MTAB-13849	NA21360	total_RNA	P-MTAB-13850	NA21360	biotin	P-MTAB-13851	NA21360_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21360	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21360	HapMap MKK	HIGH
NA21362	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21362	P-MTAB-13849	NA21362	total_RNA	P-MTAB-13850	NA21362	biotin	P-MTAB-13851	NA21362_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21362	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21362	HapMap MKK	HIGH
NA21362	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21362	P-MTAB-13849	NA21362	total_RNA	P-MTAB-13850	NA21362	biotin	P-MTAB-13851	NA21362_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21362	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21362	HapMap MKK	HIGH
NA21363	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21363	P-MTAB-13849	NA21363	total_RNA	P-MTAB-13850	NA21363	biotin	P-MTAB-13851	NA21363_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21363	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21363	HapMap MKK	HIGH
NA21363	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21363	P-MTAB-13849	NA21363	total_RNA	P-MTAB-13850	NA21363	biotin	P-MTAB-13851	NA21363_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21363	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21363	HapMap MKK	HIGH
NA21364	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21364	P-MTAB-13849	NA21364	total_RNA	P-MTAB-13850	NA21364	biotin	P-MTAB-13851	NA21364_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21364	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21364	HapMap MKK	HIGH
NA21364	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21364	P-MTAB-13849	NA21364	total_RNA	P-MTAB-13850	NA21364	biotin	P-MTAB-13851	NA21364_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21364	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21364	HapMap MKK	HIGH
NA21365	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21365	P-MTAB-13849	NA21365	total_RNA	P-MTAB-13850	NA21365	biotin	P-MTAB-13851	NA21365_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21365	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21365	HapMap MKK	HIGH
NA21365	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21365	P-MTAB-13849	NA21365	total_RNA	P-MTAB-13850	NA21365	biotin	P-MTAB-13851	NA21365_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21365	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21365	HapMap MKK	HIGH
NA21367	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21367	P-MTAB-13849	NA21367	total_RNA	P-MTAB-13850	NA21367	biotin	P-MTAB-13851	NA21367_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21367	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21367	HapMap MKK	HIGH
NA21367	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21367	P-MTAB-13849	NA21367	total_RNA	P-MTAB-13850	NA21367	biotin	P-MTAB-13851	NA21367_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21367	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21367	HapMap MKK	HIGH
NA21368	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21368	P-MTAB-13849	NA21368	total_RNA	P-MTAB-13850	NA21368	biotin	P-MTAB-13851	NA21368_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21368	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21368	HapMap MKK	HIGH
NA21368	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21368	P-MTAB-13849	NA21368	total_RNA	P-MTAB-13850	NA21368	biotin	P-MTAB-13851	NA21368_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21368	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21368	HapMap MKK	HIGH
NA21370	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21370	P-MTAB-13849	NA21370	total_RNA	P-MTAB-13850	NA21370	biotin	P-MTAB-13851	NA21370_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21370	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21370	HapMap MKK	HIGH
NA21370	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21370	P-MTAB-13849	NA21370	total_RNA	P-MTAB-13850	NA21370	biotin	P-MTAB-13851	NA21370_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21370	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21370	HapMap MKK	HIGH
NA21378	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21378	P-MTAB-13849	NA21378	total_RNA	P-MTAB-13850	NA21378	biotin	P-MTAB-13851	NA21378_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21378	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21378	HapMap MKK	HIGH
NA21378	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21378	P-MTAB-13849	NA21378	total_RNA	P-MTAB-13850	NA21378	biotin	P-MTAB-13851	NA21378_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21378	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21378	HapMap MKK	HIGH
NA21379	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21379	P-MTAB-13849	NA21379	total_RNA	P-MTAB-13850	NA21379	biotin	P-MTAB-13851	NA21379_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21379	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21379	HapMap MKK	HIGH
NA21379	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21379	P-MTAB-13849	NA21379	total_RNA	P-MTAB-13850	NA21379	biotin	P-MTAB-13851	NA21379_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21379	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21379	HapMap MKK	HIGH
NA21381	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21381	P-MTAB-13849	NA21381	total_RNA	P-MTAB-13850	NA21381	biotin	P-MTAB-13851	NA21381_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21381	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21381	HapMap MKK	HIGH
NA21381	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21381	P-MTAB-13849	NA21381	total_RNA	P-MTAB-13850	NA21381	biotin	P-MTAB-13851	NA21381_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21381	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21381	HapMap MKK	HIGH
NA21384	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21384	P-MTAB-13849	NA21384	total_RNA	P-MTAB-13850	NA21384	biotin	P-MTAB-13851	NA21384_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21384	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21384	HapMap MKK	HIGH
NA21384	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21384	P-MTAB-13849	NA21384	total_RNA	P-MTAB-13850	NA21384	biotin	P-MTAB-13851	NA21384_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21384	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21384	HapMap MKK	HIGH
NA21385	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21385	P-MTAB-13849	NA21385	total_RNA	P-MTAB-13850	NA21385	biotin	P-MTAB-13851	NA21385_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21385	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21385	HapMap MKK	HIGH
NA21385	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21385	P-MTAB-13849	NA21385	total_RNA	P-MTAB-13850	NA21385	biotin	P-MTAB-13851	NA21385_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21385	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21385	HapMap MKK	HIGH
NA21387	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21387	P-MTAB-13849	NA21387	total_RNA	P-MTAB-13850	NA21387	biotin	P-MTAB-13851	NA21387_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21387	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21387	HapMap MKK	HIGH
NA21387	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21387	P-MTAB-13849	NA21387	total_RNA	P-MTAB-13850	NA21387	biotin	P-MTAB-13851	NA21387_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21387	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21387	HapMap MKK	HIGH
NA21388	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21388	P-MTAB-13849	NA21388	total_RNA	P-MTAB-13850	NA21388	biotin	P-MTAB-13851	NA21388_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21388	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21388	HapMap MKK	HIGH
NA21388	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21388	P-MTAB-13849	NA21388	total_RNA	P-MTAB-13850	NA21388	biotin	P-MTAB-13851	NA21388_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21388	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21388	HapMap MKK	HIGH
NA21390	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21390	P-MTAB-13849	NA21390	total_RNA	P-MTAB-13850	NA21390	biotin	P-MTAB-13851	NA21390_1_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21390	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21390	HapMap MKK	HIGH
NA21390	cell	Homo sapiens	HapMap MKK	lymphoblastoid	african	NA21390	P-MTAB-13849	NA21390	total_RNA	P-MTAB-13850	NA21390	biotin	P-MTAB-13851	NA21390_2_1	A-MEXP-930	P-MTAB-13852	MKK.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.2.zip	P-MTAB-13853	NA21390	MKK_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21390	HapMap MKK	HIGH
